DateTime,RelTime,TPM1,TPM2.5,TPM10,PM1,PM2.5,PM10,CO2,TempC,Humidity,NO,CO,NO2,O3,X
2015-12-15 01:14:00,101866765,197,291,447,130,193,297,868.55,12.62,58.9,31.63,102.47,-25.66,1619.34,NA
2015-12-15 01:15:00,101925613,193,287,441,127,190,293,866.5,12.64,58.9,28.31,101.03,-17.47,1631.76,NA
2015-12-15 01:16:00,101984462,193,288,426,127,191,283,864.82,12.7,58.54,24.01,95.27,-34.87,1651.03,NA
2015-12-15 01:17:00,102043310,193,285,432,128,189,287,864.13,12.73,58.41,27.65,97.19,-23.36,1633.23,NA
2015-12-15 01:18:00,102102166,194,291,448,128,193,297,871.85,12.76,58.37,26.66,96.23,-27.45,1647.25,NA
2015-12-15 01:19:00,102161014,192,287,442,127,190,294,867.06,12.77,58.15,25.66,92.87,-30.52,1649.76,NA
2015-12-15 01:20:00,102219861,192,283,438,127,188,291,873.71,12.78,57.98,25.33,96.71,-19.01,1651.93,NA
2015-12-15 01:21:00,102278710,189,284,440,124,188,292,863.05,12.81,57.87,24.34,92.39,-34.36,1663.92,NA
2015-12-15 01:22:00,102337558,197,294,445,130,195,295,882.65,12.82,57.42,19.03,92.39,-14.14,1634.13,NA
2015-12-15 01:23:00,102396406,189,283,438,125,188,291,859.33,12.77,57.38,24.01,95.75,-25.66,1665.06,NA
2015-12-15 01:24:00,102455253,193,285,437,128,189,290,872.6,12.78,57.58,27.65,99.11,-30.77,1662.23,NA
2015-12-15 01:25:00,102514101,193,288,438,128,190,291,882.37,12.75,57.51,23.01,97.67,-22.84,1654.01,NA
2015-12-15 01:26:00,102572949,195,289,446,129,191,296,869.99,12.73,57.35,23.34,91.91,-14.4,1639.24,NA
2015-12-15 01:27:00,102631798,193,289,451,128,191,300,897.73,12.75,57.37,26.33,97.19,-19.52,1643.24,NA
2015-12-15 01:28:00,102690645,193,291,442,128,193,294,873.95,12.78,57.06,25,94.31,-39.22,1675.94,NA
2015-12-15 01:29:00,102749493,196,291,457,130,193,304,851.32,12.74,56.96,24.67,93.83,-26.94,1673.81,NA
2015-12-15 01:30:00,102808341,196,290,449,129,192,298,885.86,12.69,57.18,26.33,97.67,-18.24,1645,NA
2015-12-15 01:31:00,102867189,192,286,443,127,190,294,895.36,12.69,57.33,28.98,103.91,-25.66,1642.99,NA
2015-12-15 01:32:00,102926038,193,288,439,128,191,291,894.06,12.7,57.82,34.28,110.15,-18.24,1638.17,NA
2015-12-15 01:33:00,102984885,193,286,433,128,190,287,876.65,12.74,57.54,25.99,97.67,-33.08,1652.54,NA
2015-12-15 01:34:00,103043733,195,287,447,129,190,297,877.81,12.74,57.06,22.68,89.51,-23.61,1660.94,NA
2015-12-15 01:35:00,103102581,194,291,450,128,193,299,875.99,12.72,56.96,25.99,98.63,-16.45,1640.21,NA
2015-12-15 01:36:00,103161428,198,295,466,131,195,309,881.35,12.76,56.93,27.65,100.07,-25.91,1654.41,NA
2015-12-15 01:37:00,103220276,194,289,447,128,192,297,871.39,12.8,56.98,27.65,97.19,-32.05,1675.18,NA
2015-12-15 01:38:00,103279125,193,288,441,128,191,293,881.63,12.83,56.67,25.66,98.63,-23.36,1671.59,NA
2015-12-15 01:39:00,103337972,197,290,444,130,192,295,883.16,12.82,56.57,25.99,91.43,-14.66,1658.55,NA
2015-12-15 01:40:00,103396820,203,303,469,134,201,312,888.1,12.73,55.88,17.71,83.26,-23.61,1672.5,NA
2015-12-15 01:40:00,103455668,196,296,458,130,196,304,904.39,12.64,56.62,30.63,105.35,-29.75,1672.25,NA
2015-12-15 01:41:00,103514516,192,286,433,127,189,288,879.35,12.64,56.84,26.66,101.99,-24.63,1637.78,NA
2015-12-15 01:42:00,103573365,200,300,460,132,199,305,867.94,12.58,56.91,27.98,105.35,-20.03,1640.33,NA
2015-12-15 01:43:00,103632212,198,295,469,130,196,311,860.22,12.57,57.19,30.97,102.95,-13.38,1626.67,NA
2015-12-15 01:44:00,103691060,197,298,466,130,197,310,868.41,12.53,57.38,32.62,107.75,-33.33,1647.15,NA
2015-12-15 01:45:00,103749908,195,294,453,129,194,301,876.13,12.54,57.92,34.61,107.75,-20.29,1638.09,NA
2015-12-15 01:46:00,103808756,193,289,440,128,191,292,866.87,12.59,57.92,30.97,104.39,-12.61,1612.38,NA
2015-12-15 01:47:00,103867611,198,297,449,131,197,298,874.32,12.57,57.63,29.97,101.03,-36.92,1666.18,NA
2015-12-15 01:48:00,103926459,195,300,455,129,199,302,861.94,12.56,57.82,33.62,105.83,-21.05,1647.64,NA
2015-12-15 01:49:00,103985307,196,290,449,129,192,298,865.48,12.58,57.72,30.3,103.91,-21.31,1632.79,NA
2015-12-15 01:50:00,104044154,194,285,435,128,189,289,862.4,12.62,57.39,26.66,97.67,-16.45,1615.51,NA
2015-12-15 01:51:00,104103002,196,293,443,129,194,294,867.85,12.6,57.04,26.99,100.07,-35.38,1682.8,NA
2015-12-15 01:52:00,104161850,195,291,465,129,193,309,871.06,12.6,57.01,25.33,96.23,-21.05,1647.64,NA
2015-12-15 01:53:00,104220699,195,290,434,129,192,288,867.71,12.58,57.15,33.95,107.27,-18.49,1639.6,NA
2015-12-15 01:54:00,104279547,195,296,451,129,196,300,881.16,12.61,57.19,26.99,101.03,-14.91,1623.72,NA
2015-12-15 01:55:00,104338395,195,288,450,129,191,299,883.35,12.6,57.09,28.31,103.43,-24.63,1665.63,NA
2015-12-15 01:56:00,104397242,202,303,453,133,201,301,873.06,12.58,56.91,25.66,97.67,-21.56,1656.82,NA
2015-12-15 01:57:00,104456090,198,296,448,131,196,297,868.83,12.55,57.12,31.3,102.95,-32.05,1669.4,NA
2015-12-15 01:58:00,104514939,198,294,445,131,195,295,871.48,12.51,57.34,34.28,102.47,-35.38,1672.81,NA
2015-12-15 01:59:00,104573787,199,302,455,132,200,302,872.27,12.44,57.28,31.3,102.95,-6.98,1624.44,NA
2015-12-15 02:00:00,104632635,198,296,464,131,196,308,864.78,12.42,57.78,33.62,112.07,-23.87,1641.88,NA
2015-12-15 02:01:00,104691483,199,289,445,131,192,295,864.4,12.48,58.1,35.27,111.59,-36.15,1646.11,NA
2015-12-15 02:02:00,104750331,194,290,437,128,192,290,878.69,12.55,57.77,30.97,104.87,-27.19,1661.06,NA
2015-12-15 02:03:00,104809179,200,297,468,132,197,311,874.83,12.55,57.23,24.01,97.67,-14.4,1643.97,NA
2015-12-15 02:04:00,104868028,195,293,447,129,194,297,874.69,12.51,57.41,30.63,110.63,-16.7,1650.05,NA
2015-12-15 02:05:00,104926875,196,293,437,130,194,290,873.81,12.53,57.55,28.31,104.87,-19.26,1640.75,NA
2015-12-15 02:06:00,104985723,195,293,465,129,194,309,870.27,12.54,57.33,29.31,101.99,-32.31,1666.63,NA
2015-12-15 02:07:00,105044571,199,297,449,131,197,298,880.98,12.54,57.33,32.95,106.31,-27.45,1664.07,NA
2015-12-15 02:08:00,105103419,200,298,462,132,197,306,867.99,12.54,57.23,29.97,105.83,-25.4,1663.63,NA
2015-12-15 02:09:00,105162268,199,295,452,131,196,300,886.65,12.52,57.28,30.97,104.39,-5.96,1629.73,NA
2015-12-15 02:10:00,105221116,199,296,472,131,196,313,886.75,12.54,57.15,29.31,103.91,-26.68,1655.56,NA
2015-12-15 02:11:00,105279963,195,293,447,129,194,297,876.93,12.55,57.18,26.99,105.83,-19.77,1653.61,NA
2015-12-15 02:12:00,105338811,203,307,467,134,204,315,875.02,12.5,57.13,25,101.51,-26.94,1663.3,NA
2015-12-15 02:13:00,105397659,199,299,458,131,198,304,870.55,12.47,57.23,31.63,103.43,-23.1,1669.63,NA
2015-12-15 02:14:00,105456507,196,295,454,130,195,302,868.92,12.5,57.45,33.62,104.39,-39.99,1687.61,NA
2015-12-15 02:15:00,105515367,198,292,462,131,193,307,869.25,12.54,57.39,30.63,104.87,-16.45,1651.77,NA
2015-12-15 02:16:00,105574215,196,289,453,130,192,301,876.23,12.6,57.51,34.28,111.11,-22.33,1654.82,NA
2015-12-15 02:17:00,105633062,198,293,461,131,194,306,881.12,12.66,57.5,29.97,103.43,-15.68,1667.96,NA
2015-12-15 02:18:00,105691910,197,294,441,130,195,293,869.66,12.67,56.65,19.03,89.99,-29.5,1717.07,NA
2015-12-15 02:19:00,105750758,199,300,457,132,199,304,862.73,12.64,56.1,20.69,95.27,-20.03,1696.56,NA
2015-12-15 02:20:00,105809607,196,295,444,129,195,295,861.43,12.66,56.36,29.31,101.99,-23.87,1690.23,NA
2015-12-15 02:21:00,105868455,195,299,455,129,198,302,862.54,12.67,56.45,29.31,103.43,-22.84,1693.95,NA
2015-12-15 02:22:00,105927303,197,295,465,130,195,309,865.15,12.63,56.59,29.64,101.99,-22.08,1695.43,NA
2015-12-15 02:23:00,105986151,200,303,469,132,201,312,869.99,12.63,56.48,28.65,101.51,-25.4,1705.15,NA
2015-12-15 02:24:00,106044999,203,301,453,134,200,301,856.96,12.59,56.69,28.31,102.95,-18.49,1693.73,NA
2015-12-15 02:25:00,106103847,202,305,474,133,202,315,884.28,12.55,56.71,26.99,102.47,-28.73,1697.52,NA
2015-12-15 02:26:00,106162696,200,297,462,132,197,307,880.6,12.55,57.02,32.29,106.79,-19.52,1682.65,NA
2015-12-15 02:27:00,106221544,197,294,457,130,195,304,874.55,12.59,57.04,33.62,105.83,-22.08,1677.03,NA
2015-12-15 02:28:00,106280392,203,306,454,128,203,302,870.5,12.66,56.73,26.66,93.35,-18.24,1685.47,NA
2015-12-15 02:29:00,106339240,203,298,454,134,197,301,854.54,12.66,56.55,27.98,103.43,-27.45,1722.93,NA
2015-12-15 02:31:00,106456937,195,292,454,129,194,301,865.99,12.64,56.7,30.97,106.79,-16.7,1705.23,NA
2015-12-15 02:31:00,106515785,199,300,441,132,198,293,866.64,12.68,56.66,29.64,101.51,-22.59,1710.38,NA
2015-12-15 02:32:00,106574633,199,297,457,131,197,304,856.21,12.66,56.53,28.98,107.27,-15.42,1713.83,NA
2015-12-15 02:33:00,106633480,197,299,455,130,198,302,873.34,12.68,56.45,27.65,94.31,-30.77,1736.85,NA
2015-12-15 02:34:00,106692328,200,300,459,132,199,305,855.56,12.66,56.38,30.3,102.95,-23.61,1708.24,NA
2015-12-15 02:35:00,106751176,202,297,448,134,197,298,857,12.68,56.33,31.63,105.35,-16.45,1720.09,NA
2015-12-15 02:36:00,106810025,201,300,456,133,199,303,865.94,12.69,56.28,29.31,101.99,-28.22,1739.32,NA
2015-12-15 02:37:00,106868873,200,299,458,132,198,304,856.77,12.66,56.29,27.32,100.07,-24.89,1728.55,NA
2015-12-15 02:38:00,106927720,202,303,482,134,201,320,868.92,12.64,56.09,25.99,102.95,-13.89,1715.2,NA
2015-12-15 02:39:00,106986568,203,305,455,134,202,302,858.12,12.59,56.27,33.29,106.31,-31.8,1735.76,NA
2015-12-15 02:40:00,107045416,195,293,446,129,194,296,860.22,12.6,56.6,30.97,103.91,-12.35,1709.22,NA
2015-12-15 02:41:00,107104265,203,305,474,134,202,315,864.82,12.58,56.63,33.62,105.35,-28.98,1716.82,NA
2015-12-15 02:42:00,107163113,204,306,472,135,203,313,869.25,12.53,56.49,30.97,103.91,-10.31,1697.22,NA
2015-12-15 02:43:00,107221961,197,296,464,130,196,308,882.28,12.51,56.73,33.62,107.27,-32.82,1735.72,NA
2015-12-15 02:44:00,107280817,203,302,472,134,200,313,860.63,12.52,56.86,30.3,103.91,-28.22,1720.93,NA
2015-12-15 02:45:00,107339665,202,304,463,134,202,307,874.51,12.52,56.75,30.97,107.75,-17.73,1723.06,NA
2015-12-15 02:46:00,107398513,204,304,465,134,202,309,876.13,12.51,57.05,34.61,110.63,-27.7,1733.82,NA
2015-12-15 02:47:00,107457362,202,302,464,133,200,309,870.27,12.53,56.98,32.29,102.47,-21.31,1723.18,NA
2015-12-15 02:48:00,107516210,201,307,471,133,203,313,865.85,12.51,57.11,35.94,109.19,-15.42,1711.2,NA
2015-12-15 02:49:00,107575058,196,294,438,129,194,291,877.86,12.54,57.24,36.93,113.03,-23.1,1717.46,NA
2015-12-15 02:50:00,107633906,199,298,463,131,197,307,868.87,12.56,57.19,33.95,105.35,-28.98,1717.88,NA
2015-12-15 02:51:00,107692753,199,298,469,132,198,312,867.62,12.56,57.02,30.97,103.91,-22.08,1714.87,NA
2015-12-15 02:52:00,107751602,197,296,445,130,196,295,878.74,12.59,56.98,32.95,104.87,-24.12,1731.08,NA
2015-12-15 02:53:00,107810450,198,291,438,130,193,291,871.34,12.64,56.81,33.29,105.83,-14.66,1709,NA
2015-12-15 02:54:00,107869298,200,297,450,132,197,299,869.99,12.65,56.28,25.66,97.67,-22.33,1735.75,NA
2015-12-15 02:55:00,107928146,197,296,468,130,196,311,872.97,12.62,56.13,29.31,104.39,-21.82,1734.98,NA
2015-12-15 02:56:00,107986995,198,293,459,131,194,305,875.06,12.64,56.45,34.94,108.71,-32.82,1740.45,NA
2015-12-15 02:57:00,108045844,197,294,456,130,195,303,874.23,12.67,56.37,30.97,98.15,-20.29,1726.37,NA
2015-12-15 02:58:00,108104691,202,303,456,133,201,302,868.69,12.64,55.97,28.98,99.59,-24.38,1743.55,NA
2015-12-15 02:59:00,108163539,205,305,477,139,207,323,869.9,12.6,56.09,29.64,103.43,-22.33,1742.06,NA
2015-12-15 03:00:00,108222387,194,291,449,135,201,309,872.27,12.57,56.51,34.61,112.55,-19.26,1719.06,NA
2015-12-15 03:01:00,108281235,202,301,463,133,200,308,873.99,12.58,56.45,28.65,100.07,-28.22,1723.03,NA
2015-12-15 03:02:00,108340083,202,303,472,133,201,314,860.73,12.55,56.49,31.96,101.51,-24.38,1733.04,NA
2015-12-15 03:03:00,108398932,200,300,457,132,199,303,880.23,12.56,56.58,32.95,104.87,-15.17,1690.85,NA
2015-12-15 03:04:00,108457780,197,292,455,130,193,302,869.52,12.58,56.35,30.63,99.11,-28.73,1740.61,NA
2015-12-15 03:05:00,108516628,201,302,466,133,201,317,866.45,12.58,56.34,27.65,102.47,-22.33,1728.39,NA
2015-12-15 03:06:00,108575476,196,294,453,129,195,301,876.88,12.58,55.98,25.66,94.31,-10.56,1698.13,NA
2015-12-15 03:07:00,108634324,195,295,457,129,195,303,864.13,12.57,55.97,30.3,104.39,-25.91,1735.34,NA
2015-12-15 03:08:00,108693173,201,301,462,133,200,307,867.57,12.53,56.33,31.3,106.79,-19.01,1713.94,NA
2015-12-15 03:09:00,108752021,201,298,470,133,197,312,878.18,12.49,56.23,26.66,96.71,-17.98,1704,NA
2015-12-15 03:10:00,108810869,201,300,465,133,199,309,874.32,12.44,56.03,25.33,100.55,-23.87,1714.93,NA
2015-12-15 03:11:00,108869717,199,295,448,131,196,297,867.24,12.42,56.04,29.64,102.47,-20.03,1693.93,NA
2015-12-15 03:12:00,108928565,201,299,452,133,198,300,867.29,12.44,56.29,30.63,109.19,-23.61,1693,NA
2015-12-15 03:13:00,108987421,198,294,454,131,195,301,864.4,12.45,55.93,26.66,93.35,-18.24,1684.94,NA
2015-12-15 03:14:00,109046270,205,307,468,136,203,311,869.76,12.38,55.58,25.33,93.35,-15.94,1684.64,NA
2015-12-15 03:15:00,109105117,202,307,460,134,204,305,877.02,12.31,55.81,30.63,104.39,-23.1,1703.79,NA
2015-12-15 03:16:00,109163965,199,299,473,126,198,313,870.83,12.33,55.85,28.98,100.07,-28.22,1683.62,NA
2015-12-15 03:17:00,109222813,200,297,456,132,197,303,869.34,12.34,55.77,32.29,107.27,-20.29,1668.57,NA
2015-12-15 03:18:00,109281661,203,300,452,134,199,300,867.85,12.38,55.59,25.33,96.23,-12.35,1674.01,NA
2015-12-15 03:19:00,109340510,199,298,459,132,198,305,871.01,12.37,55.55,27.98,105.35,-14.91,1686.26,NA
2015-12-15 03:20:00,109399358,203,304,482,134,202,321,867.57,12.31,55.81,29.97,101.51,-21.56,1676.79,NA
2015-12-15 03:21:00,109458206,199,302,469,132,201,317,877.11,12.28,55.97,27.65,100.55,-25.4,1679.39,NA
2015-12-15 03:22:00,109517054,201,307,467,133,203,310,873.34,12.22,55.43,27.65,97.19,-17.21,1675,NA
2015-12-15 03:22:00,109575901,202,300,458,134,199,304,881.35,12.19,56.01,32.95,105.35,-16.7,1665.3,NA
2015-12-15 03:23:00,109634749,196,299,465,141,214,330,879.11,12.2,56.21,35.27,111.11,-32.82,1692.63,NA
2015-12-15 03:24:00,109693598,196,294,476,129,194,317,878.93,12.23,56.3,29.97,102.47,-11.59,1642.38,NA
2015-12-15 03:25:00,109752446,201,302,461,133,200,306,879.11,12.24,56.07,30.97,107.27,-25.15,1683.74,NA
2015-12-15 03:26:00,109811294,196,294,455,130,195,302,881.25,12.27,56.03,31.3,102.47,-24.38,1675.23,NA
2015-12-15 03:27:00,109870142,200,294,446,132,195,296,874.23,12.3,55.84,29.31,100.07,-24.63,1683.5,NA
2015-12-15 03:28:00,109928990,199,295,449,131,196,298,877.11,12.29,55.47,27.65,97.67,-19.26,1675.44,NA
2015-12-15 03:29:00,109987839,200,297,464,132,197,308,879.11,12.27,55.26,24.01,91.91,-10.05,1667.93,NA
2015-12-15 03:30:00,110046687,199,296,451,132,196,299,876.79,12.22,55.17,34.61,108.23,-26.68,1686.57,NA
2015-12-15 03:31:00,110105535,197,295,470,130,196,313,874.32,12.21,55.73,33.29,112.07,-13.89,1657.92,NA
2015-12-15 03:33:00,110223230,199,299,446,132,198,296,877.48,12.16,55.64,29.64,108.23,-25.15,1693.2,NA
2015-12-15 03:34:00,110282078,197,294,448,130,195,297,879.16,12.15,56.04,33.62,109.19,-18.49,1661.15,NA
2015-12-15 03:35:00,110340927,195,297,455,129,196,302,883.63,12.16,55.72,26.99,101.03,-20.8,1677.74,NA
2015-12-15 03:36:00,110399775,197,295,462,130,196,307,884.89,12.15,55.48,29.31,103.43,-20.29,1676.45,NA
2015-12-15 03:37:00,110458623,200,299,445,132,198,295,885.54,12.19,55.62,33.29,106.31,-14.91,1677.85,NA
2015-12-15 03:38:00,110517470,196,293,448,129,194,298,876.04,12.19,55.61,28.65,103.43,-14.91,1683.1,NA
2015-12-15 03:39:00,110576318,199,296,458,132,196,304,875.81,12.18,55.81,34.94,109.67,-21.31,1671.15,NA
2015-12-15 03:40:00,110635168,199,295,450,131,196,299,879.63,12.17,56.18,33.62,109.19,-21.82,1686.11,NA
2015-12-15 03:41:00,110694024,194,290,445,128,192,296,878.51,12.25,56.04,29.64,108.71,-28.47,1693.46,NA
2015-12-15 03:42:00,110752872,196,292,450,130,193,299,882.42,12.32,55.57,27.32,99.11,-15.17,1675.08,NA
2015-12-15 03:43:00,110811719,198,293,452,131,194,300,873.67,12.32,55.16,22.68,92.87,-27.7,1720.16,NA
2015-12-15 03:44:00,110870567,195,291,465,129,193,312,875.11,12.29,55.09,26.99,101.03,-22.33,1690.03,NA
2015-12-15 03:45:00,110929415,197,294,451,130,196,306,879.02,12.24,55.01,24.34,96.23,-8.77,1680.73,NA
2015-12-15 03:46:00,110988264,196,290,441,129,192,293,878.51,12.22,55.17,29.97,101.03,-28.73,1691.22,NA
2015-12-15 03:47:00,111047111,194,287,434,128,190,288,872.55,12.24,54.82,24.34,97.19,-21.56,1689.93,NA
2015-12-15 03:48:00,111105959,195,292,441,129,194,293,881.12,12.23,54.94,27.98,101.99,-29.24,1710.9,NA
2015-12-15 03:49:00,111164807,199,295,461,131,196,306,874.6,12.23,54.43,17.38,83.26,-20.29,1695.89,NA
2015-12-15 03:50:00,111223654,197,288,442,130,191,293,874.88,12.17,54.56,32.62,105.83,-19.52,1691.06,NA
2015-12-15 03:51:00,111282503,194,288,458,128,191,304,876.32,12.17,54.67,26.99,97.19,-19.26,1670.18,NA
2015-12-15 03:52:00,111341351,197,292,437,130,193,290,879.35,12.18,54.22,24.34,98.15,-13.89,1679.47,NA
2015-12-15 03:53:00,111400199,191,290,452,127,192,300,879.21,12.18,54.19,25.99,94.31,-15.68,1690.04,NA
2015-12-15 03:54:00,111459046,191,288,435,126,191,289,881.25,12.14,54.06,25.66,95.75,-17.98,1701.9,NA
2015-12-15 03:55:00,111517894,191,289,449,126,191,298,881.07,12.13,54.19,24.34,93.35,-20.8,1685.1,NA
2015-12-15 03:56:00,111576742,189,286,429,125,189,285,877.07,12.15,54.31,33.29,108.23,-25.66,1688.71,NA
2015-12-15 03:57:00,111635591,193,287,426,127,190,283,880.6,12.19,54.16,22.68,93.35,-13.12,1665.18,NA
2015-12-15 03:58:00,111694438,192,286,436,127,189,289,877.76,12.17,53.96,25,92.87,-31.03,1700.98,NA
2015-12-15 03:59:00,111753286,194,289,441,128,191,293,881.81,12.19,54.19,26.33,94.79,-13.12,1670.43,NA
2015-12-15 04:00:00,111812134,194,290,457,129,192,304,878.04,12.17,53.86,23.34,95.75,-14.4,1686.54,NA
2015-12-15 04:01:00,111870982,193,289,448,127,191,297,880,12.13,53.97,27.32,96.23,-21.05,1692.31,NA
2015-12-15 04:02:00,111929831,189,284,436,125,188,290,879.21,12.12,54.1,28.31,102.95,-20.03,1677.64,NA
2015-12-15 04:03:00,111988678,190,282,432,125,187,287,879.44,12.17,54.14,29.64,101.99,-17.21,1676.05,NA
2015-12-15 04:04:00,112047526,192,286,440,127,189,292,882.65,12.2,54.16,30.3,99.59,-18.75,1681.5,NA
2015-12-15 04:05:00,112106374,193,290,447,127,192,297,880.46,12.19,53.9,25.66,92.39,-18.24,1695.45,NA
2015-12-15 04:06:00,112165222,192,288,431,126,190,286,878.14,12.16,53.9,25.33,98.15,-9.03,1675.33,NA
2015-12-15 04:07:00,112224069,193,289,435,127,191,289,880.74,12.12,53.8,24.34,100.55,-16.19,1671.36,NA
2015-12-15 04:08:00,112282918,193,286,431,127,189,286,867.15,12.1,53.65,27.98,96.23,-16.7,1673.18,NA
2015-12-15 04:09:00,112341766,194,289,452,128,191,300,878.65,12.05,53.55,22.35,94.79,-22.08,1689.12,NA
2015-12-15 04:10:00,112400614,192,288,447,127,191,296,876.79,12,53.77,28.98,99.11,-26.43,1686.18,NA
2015-12-15 04:11:00,112459469,193,291,443,127,193,294,875.2,11.96,53.66,25.66,94.79,-18.49,1682.17,NA
2015-12-15 04:12:00,112518317,195,291,447,129,193,297,881.02,11.92,53.83,31.63,104.87,-19.77,1667.27,NA
2015-12-15 04:13:00,112577166,193,285,419,127,189,278,885.12,11.9,53.98,28.65,100.07,-15.42,1649.19,NA
2015-12-15 04:13:00,112636014,194,291,438,128,193,290,884.05,11.87,54.05,31.63,106.79,-20.8,1654.09,NA
2015-12-15 04:14:00,112694862,194,286,443,128,189,294,889.45,11.87,54.45,30.97,107.27,-22.59,1667.29,NA
2015-12-15 04:15:00,112753709,191,289,452,126,191,300,888.52,11.88,54.27,29.64,99.59,-10.31,1671.47,NA
2015-12-15 04:16:00,112812558,193,285,440,128,189,295,889.87,11.85,54.39,31.3,100.55,-32.31,1691.33,NA
2015-12-15 04:17:00,112871405,194,288,457,128,191,303,891.82,11.8,54.6,31.96,106.79,-21.82,1666.66,NA
2015-12-15 04:18:00,112930254,194,287,447,128,190,297,889.73,11.8,54.87,31.96,111.59,-17.98,1665.64,NA
2015-12-15 04:19:00,112989102,194,288,435,128,191,289,891.12,11.81,54.56,28.65,96.23,-33.33,1687.61,NA
2015-12-15 04:20:00,113047950,193,291,442,127,193,293,895.55,11.76,54.13,25.66,98.63,-21.31,1668,NA
2015-12-15 04:21:00,113106798,196,290,438,129,192,291,891.5,11.73,54.2,26.33,101.99,-20.03,1654.52,NA
2015-12-15 04:22:00,113165646,193,291,457,128,193,304,891.08,11.71,54.36,30.63,106.79,-15.42,1657.07,NA
2015-12-15 04:23:00,113224495,195,287,438,128,190,291,896.57,11.7,54.69,32.95,107.75,-28.98,1658.49,NA
2015-12-15 04:24:00,113283343,190,286,449,125,189,298,902.57,11.72,54.41,30.63,105.83,-11.59,1652.89,NA
2015-12-15 04:25:00,113342190,193,286,443,128,189,294,897.36,11.77,54.16,26.66,101.51,-12.1,1654.18,NA
2015-12-15 04:26:00,113401038,197,291,433,130,193,287,890.84,11.76,54,29.31,102.95,-31.29,1704.51,NA
2015-12-15 04:27:00,113459886,189,282,430,125,187,285,898.94,11.76,54.62,34.61,114.95,-15.94,1644.17,NA
2015-12-15 04:28:00,113518734,196,289,444,129,192,295,899.46,11.78,54.31,29.31,98.63,-26.94,1689.05,NA
2015-12-15 04:29:00,113577583,194,286,425,128,189,282,901.41,11.75,54.2,28.31,103.91,-13.38,1671.87,NA
2015-12-15 04:30:00,113636431,191,281,440,126,186,292,893.26,11.78,54.43,32.62,109.67,-16.7,1665.3,NA
2015-12-15 04:31:00,113695279,193,289,451,127,192,299,894.47,11.81,54.13,27.32,98.63,-21.82,1686.63,NA
2015-12-15 04:32:00,113754126,193,284,447,127,189,297,889.08,11.8,54.05,27.32,99.59,-27.7,1686.53,NA
2015-12-15 04:33:00,113812974,193,291,439,128,192,291,895.92,11.75,54.19,34.61,110.15,-10.05,1676.86,NA
2015-12-15 04:34:00,113871823,195,292,447,129,193,297,897.36,11.73,54.22,24.34,91.91,-25.4,1684.12,NA
2015-12-15 04:35:00,113930671,194,291,448,128,192,297,896.2,11.7,54.36,35.94,112.55,-13.63,1654.91,NA
2015-12-15 04:36:00,113989519,198,293,453,131,194,301,903.13,11.69,54.78,34.94,106.79,-8.77,1646.57,NA
2015-12-15 04:37:00,114048367,193,290,433,127,192,288,902.39,11.7,54.29,27.65,99.59,-25.91,1682.79,NA
2015-12-15 04:38:00,114107215,193,288,454,128,191,302,905.51,11.71,54.47,31.63,108.71,-25.91,1678.06,NA
2015-12-15 04:39:00,114166072,194,291,449,128,193,298,904.67,11.75,54.17,28.65,94.31,-32.31,1677.14,NA
2015-12-15 04:40:00,114224920,194,291,446,128,193,296,898.99,11.79,53.88,32.29,108.23,-9.03,1660.61,NA
2015-12-15 04:41:00,114283768,187,277,428,123,183,284,892.29,11.91,54.32,34.94,106.31,-38.71,1695.67,NA
2015-12-15 04:42:00,114342615,194,286,430,128,190,286,900.99,11.98,53.65,26.33,99.59,-10.82,1684.85,NA
2015-12-15 04:43:00,114401463,190,282,433,125,186,287,890.98,12.01,53.79,32.29,104.87,-17.98,1718.19,NA
2015-12-15 04:44:00,114460311,192,284,445,127,188,296,890.19,12.02,53.41,23.34,90.95,-16.19,1713.93,NA
2015-12-15 04:45:00,114519160,189,284,429,125,188,285,889.12,11.97,52.44,13.07,79.42,-23.87,1719.13,NA
2015-12-15 04:46:00,114578007,189,284,436,125,188,290,890.38,11.9,52.67,28.65,106.31,-1.86,1671.41,NA
2015-12-15 04:47:00,114636856,190,282,438,125,187,291,890.01,11.92,53.2,29.31,105.83,-29.5,1701.3,NA
2015-12-15 04:48:00,114695704,194,287,439,128,190,292,892.24,11.89,52.65,20.03,91.43,-5.7,1681.38,NA
2015-12-15 04:49:00,114754551,191,282,445,126,187,295,890.47,11.88,53.05,26.99,97.67,-17.21,1691.29,NA
2015-12-15 04:50:00,114813400,190,283,432,125,187,287,891.12,11.85,52.87,26.33,97.19,-33.33,1723.87,NA
2015-12-15 04:51:00,114872248,186,283,426,123,187,283,892.57,11.83,53.28,30.97,101.51,-18.75,1686.76,NA
2015-12-15 04:52:00,114931096,195,293,451,129,194,299,888.75,11.79,52.85,22.35,91.43,-18.49,1687.43,NA
2015-12-15 04:53:00,114989944,190,284,435,126,188,289,901.22,11.73,53.87,38.92,118.79,-19.01,1676.11,NA
2015-12-15 04:54:00,115048792,194,284,438,128,188,291,898.99,11.71,53.73,24.34,90.47,-32.57,1705.38,NA
2015-12-15 04:55:00,115107639,196,294,443,130,195,294,906.95,11.68,53.07,25,93.35,-6.73,1665.04,NA
2015-12-15 04:56:00,115166489,191,288,453,126,190,301,909.65,11.63,53.66,36.93,110.63,-25.15,1684.79,NA
